# ⇥ New columns ⇥
"# context := {SN,GN,Both, …}   (unchanged)"
# pos     := [S]urname‑only | [G]iven‑name‑only | (blank) Either
뜯,tteut,0.0,
뜰,tteul,0.0,
뜱,tteulk,0.0,
뜲,tteulm,0.0,
뜳,tteulb,0.0,
뜴,tteuls,0.0,
뜵,tteult,0.0,
뜶,tteulp,0.0,
뜷,tteulh,0.0,
뜸,tteum,0.0,
뜹,tteup,0.0,
뜺,tteups,0.0,
뜻,tteut,0.0,
뜼,tteut,0.0,
뜽,tteung,0.0,
뜾,tteut,0.0,
뜿,tteut,0.0,
띀,tteuk,0.0,
띁,tteut,0.0,
띂,tteup,0.0,
띃,tteut,0.0,
띄,ttui,0.0,
띅,ttuik,0.0,
띆,ttuik,0.0,
띇,ttuiks,0.0,
띈,ttuin,0.0,
띉,ttuinj,0.0,
띊,ttuinh,0.0,
띋,ttuit,0.0,
띌,ttuil,0.0,
띍,ttuilk,0.0,
띎,ttuilm,0.0,
띏,ttuilb,0.0,
띐,ttuils,0.0,
띑,ttuilt,0.0,
띒,ttuilp,0.0,
띓,ttuilh,0.0,
띔,ttuim,0.0,
띕,ttuip,0.0,
띖,ttuips,0.0,
띗,ttuit,0.0,
띘,ttuit,0.0,
띙,ttuing,0.0,
띚,ttuit,0.0,
띛,ttuit,0.0,
띜,ttuik,0.0,
띝,ttuit,0.0,
띞,ttuip,0.0,
띟,ttuit,0.0,
띠,tti,0.0,
띡,ttik,0.0,
띢,ttik,0.0,
띣,ttiks,0.0,
띤,ttin,0.0,
띥,ttinj,0.0,
띦,ttinh,0.0,
띧,ttit,0.0,
띨,ttil,0.0,
띩,ttilk,0.0,
띪,ttilm,0.0,
띫,ttilb,0.0,
띬,ttils,0.0,
띭,ttilt,0.0,
띮,ttilp,0.0,
띯,ttilh,0.0,
띰,ttim,0.0,
띱,ttip,0.0,
띲,ttips,0.0,
띳,ttit,0.0,
띴,ttit,0.0,
띵,tting,0.0,
띶,ttit,0.0,
띷,ttit,0.0,
띸,ttik,0.0,
띹,ttit,0.0,
띺,ttip,0.0,
띻,ttit,0.0,
라,ra,0.0,
락,rak,0.0,
띾,rak,0.0,
띿,raks,0.0,
란,ran,0.0,
랁,ranj,0.0,
랂,ranh,0.0,
랃,rat,0.0,
랄,ral,0.0,
랅,ralk,0.0,
랆,ralm,0.0,
랇,ralb,0.0,
랈,rals,0.0,
랉,ralt,0.0,
랊,ralp,0.0,
랋,ralh,0.0,
람,ram,0.0,
랍,rap,0.0,
랎,raps,0.0,
랏,rat,0.0,
랐,rat,0.0,
랑,rang,0.0,
랒,rat,0.0,
랓,rat,0.0,
랔,rak,0.0,
랕,rat,0.0,
랖,rap,0.0,
랗,rat,0.0,
래,rae,-0.3,
랙,raek,0.0,
랚,raek,0.0,
랛,raeks,0.0,
랜,raen,0.0,
랝,raenj,0.0,
랞,raenh,0.0,
랟,raet,0.0,
랠,rael,0.0,
랡,raelk,0.0,
랢,raelm,0.0,
랣,raelb,0.0,
랤,raels,0.0,
랥,raelt,0.0,
랦,raelp,0.0,
랧,raelh,0.0,
램,raem,0.0,
랩,raep,0.0,
랪,raeps,0.0,
랫,raet,0.0,
랬,raet,0.0,
랭,raeng,0.0,
랮,raet,0.0,
랯,raet,0.0,
랰,raek,0.0,
랱,raet,0.0,
랲,raep,0.0,
랳,raet,0.0,
랴,rya,0.0,
략,ryak,0.0,
랶,ryak,0.0,
랷,ryaks,0.0,
랸,ryan,0.0,
랹,ryanj,0.0,
랺,ryanh,0.0,
랻,ryat,0.0,
랼,ryal,0.0,
랽,ryalk,0.0,
랾,ryalm,0.0,
랿,ryalb,0.0,
럀,ryals,0.0,
럁,ryalt,0.0,
럂,ryalp,0.0,
럃,ryalh,0.0,
럄,ryam,0.0,
럅,ryap,0.0,
럆,ryaps,0.0,
럇,ryat,0.0,
럈,ryat,0.0,
량,ryang,0.0,
럊,ryat,0.0,
럋,ryat,0.0,
럌,ryak,0.0,
럍,ryat,0.0,
럎,ryap,0.0,
럏,ryat,0.0,
럐,ryae,0.0,
럑,ryaek,0.0,
럒,ryaek,0.0,
럓,ryaeks,0.0,
럔,ryaen,0.0,
럕,ryaenj,0.0,
럖,ryaenh,0.0,
럗,ryaet,0.0,
럘,ryael,0.0,
럙,ryaelk,0.0,
럚,ryaelm,0.0,
럛,ryaelb,0.0,
럜,ryaels,0.0,
럝,ryaelt,0.0,
럞,ryaelp,0.0,
럟,ryaelh,0.0,
럠,ryaem,0.0,
럡,ryaep,0.0,
럢,ryaeps,0.0,
럣,ryaet,0.0,
럤,ryaet,0.0,
럥,ryaeng,0.0,
럦,ryaet,0.0,
럧,ryaet,0.0,
럨,ryaek,0.0,
럩,ryaet,0.0,
럪,ryaep,0.0,
럫,ryaet,0.0,
러,reo,0.0,
럭,reok,0.0,
럮,reok,0.0,
럯,reoks,0.0,
런,reon,0.0,
럱,reonj,0.0,
럲,reonh,0.0,
럳,reot,0.0,
럴,reol,0.0,
럵,reolk,0.0,
럶,reolm,0.0,
럷,reolb,0.0,
럸,reols,0.0,
럹,reolt,0.0,
럺,reolp,0.0,
럻,reolh,0.0,
럼,reom,0.0,
럽,reop,0.0,
럾,reops,0.0,
럿,reot,0.0,
렀,reot,0.0,
렁,reong,0.0,
렂,reot,0.0,
렃,reot,0.0,
렄,reok,0.0,
렅,reot,0.0,
렆,reop,0.0,
렇,reot,0.0,
레,re,0.0,
렉,rek,0.0,
렊,rek,0.0,
렋,reks,0.0,
렌,ren,0.0,
렍,renj,0.0,
렎,renh,0.0,
렏,ret,0.0,
렐,rel,0.0,
렑,relk,0.0,
렒,relm,0.0,
렓,relb,0.0,
렔,rels,0.0,
렕,relt,0.0,
렖,relp,0.0,
렗,relh,0.0,
렘,rem,0.0,
렙,rep,0.0,
렚,reps,0.0,
렛,ret,0.0,
렜,ret,0.0,
렝,reng,0.0,
렞,ret,0.0,
렟,ret,0.0,
렠,rek,0.0,
렡,ret,0.0,
렢,rep,0.0,
렣,ret,0.0,
려,ryeo,0.0,
력,ryeok,0.0,
렦,ryeok,0.0,
렧,ryeoks,0.0,
련,ryeon,0.0,
렩,ryeonj,0.0,
렪,ryeonh,0.0,
렫,ryeot,0.0,
렬,ryeol,0.0,
렭,ryeolk,0.0,
렮,ryeolm,0.0,
렯,ryeolb,0.0,
렰,ryeols,0.0,
렱,ryeolt,0.0,
렲,ryeolp,0.0,
렳,ryeolh,0.0,
렴,ryeom,0.0,
렵,ryeop,0.0,
렶,ryeops,0.0,
렷,ryeot,0.0,
렸,ryeot,0.0,
령,ryeong,0.0,
렺,ryeot,0.0,
렻,ryeot,0.0,
렼,ryeok,0.0,
렽,ryeot,0.0,
렾,ryeop,0.0,
렿,ryeot,0.0,
례,rye,0.0,
롁,ryek,0.0,
롂,ryek,0.0,
롃,ryeks,0.0,
롄,ryen,0.0,
롅,ryenj,0.0,
롆,ryenh,0.0,
롇,ryet,0.0,
롈,ryel,0.0,
롉,ryelk,0.0,
롊,ryelm,0.0,
롋,ryelb,0.0,
롌,ryels,0.0,
롍,ryelt,0.0,
롎,ryelp,0.0,
롏,ryelh,0.0,
롐,ryem,0.0,
롑,ryep,0.0,
롒,ryeps,0.0,
롓,ryet,0.0,
롔,ryet,0.0,
롕,ryeng,0.0,
롖,ryet,0.0,
롗,ryet,0.0,
롘,ryek,0.0,
롙,ryet,0.0,
롚,ryep,0.0,
롛,ryet,0.0,
로,ro,0.0,
록,rok,0.0,
롞,rok,0.0,
롟,roks,0.0,
론,ron,0.0,
롡,ronj,0.0,
롢,ronh,0.0,
롣,rot,0.0,
롤,rol,0.0,
롥,rolk,0.0,
롦,rolm,0.0,
롧,rolb,0.0,
롨,rols,0.0,
롩,rolt,0.0,
롪,rolp,0.0,
롫,rolh,0.0,
롬,rom,0.0,
롭,rop,0.0,
롮,rops,0.0,
롯,rot,0.0,
롰,rot,0.0,
롱,rong,0.0,
롲,rot,0.0,
롳,rot,0.0,
롴,rok,0.0,
롵,rot,0.0,
롶,rop,0.0,
롷,rot,0.0,
롸,rwa,0.0,
롹,rwak,0.0,
롺,rwak,0.0,
롻,rwaks,0.0,
롼,rwan,0.0,
롽,rwanj,0.0,
롾,rwanh,0.0,
롿,rwat,0.0,
뢀,rwal,0.0,
뢁,rwalk,0.0,
뢂,rwalm,0.0,
뢃,rwalb,0.0,
뢄,rwals,0.0,
뢅,rwalt,0.0,
뢆,rwalp,0.0,
뢇,rwalh,0.0,
뢈,rwam,0.0,
뢉,rwap,0.0,
뢊,rwaps,0.0,
뢋,rwat,0.0,
뢌,rwat,0.0,
뢍,rwang,0.0,
뢎,rwat,0.0,
뢏,rwat,0.0,
뢐,rwak,0.0,
뢑,rwat,0.0,
뢒,rwap,0.0,
뢓,rwat,0.0,
뢔,rwae,0.0,
뢕,rwaek,0.0,
뢖,rwaek,0.0,
뢗,rwaeks,0.0,
뢘,rwaen,0.0,
뢙,rwaenj,0.0,
뢚,rwaenh,0.0,
뢛,rwaet,0.0,
뢜,rwael,0.0,
뢝,rwaelk,0.0,
뢞,rwaelm,0.0,
뢟,rwaelb,0.0,
뢠,rwaels,0.0,
뢡,rwaelt,0.0,
뢢,rwaelp,0.0,
뢣,rwaelh,0.0,
뢤,rwaem,0.0,
뢥,rwaep,0.0,
뢦,rwaeps,0.0,
뢧,rwaet,0.0,
뢨,rwaet,0.0,
뢩,rwaeng,0.0,
뢪,rwaet,0.0,
뢫,rwaet,0.0,
뢬,rwaek,0.0,
뢭,rwaet,0.0,
뢮,rwaep,0.0,
뢯,rwaet,0.0,
뢰,roe,0.0,
뢱,roek,0.0,
뢲,roek,0.0,
뢳,roeks,0.0,
뢴,roen,0.0,
뢵,roenj,0.0,
뢶,roenh,0.0,
뢷,roet,0.0,
뢸,roel,0.0,
뢹,roelk,0.0,
뢺,roelm,0.0,
뢻,roelb,0.0,
뢼,roels,0.0,
뢽,roelt,0.0,
뢾,roelp,0.0,
뢿,roelh,0.0,
룀,roem,0.0,
룁,roep,0.0,
룂,roeps,0.0,
룃,roet,0.0,
룄,roet,0.0,
룅,roeng,0.0,
룆,roet,0.0,
룇,roet,0.0,
룈,roek,0.0,
룉,roet,0.0,
룊,roep,0.0,
룋,roet,0.0,
료,ryo,0.0,
룍,ryok,0.0,
룎,ryok,0.0,
룏,ryoks,0.0,
룐,ryon,0.0,
룑,ryonj,0.0,
룒,ryonh,0.0,
룓,ryot,0.0,
룔,ryol,0.0,
룕,ryolk,0.0,
룖,ryolm,0.0,
룗,ryolb,0.0,
룘,ryols,0.0,
룙,ryolt,0.0,
룚,ryolp,0.0,
룛,ryolh,0.0,
룜,ryom,0.0,
룝,ryop,0.0,
룞,ryops,0.0,
룟,ryot,0.0,
룠,ryot,0.0,
룡,ryong,0.0,
룢,ryot,0.0,
룣,ryot,0.0,
룤,ryok,0.0,
룥,ryot,0.0,
룦,ryop,0.0,
룧,ryot,0.0,
루,ru,0.0,
룩,ruk,0.0,
룪,ruk,0.0,
룫,ruks,0.0,
룬,run,0.0,
룭,runj,0.0,
룮,runh,0.0,
룯,rut,0.0,
룰,rul,0.0,
룱,rulk,0.0,
룲,rulm,0.0,
룳,rulb,0.0,
룴,ruls,0.0,
룵,rult,0.0,
룶,rulp,0.0,
룷,rulh,0.0,
룸,rum,0.0,
룹,rup,0.0,
룺,rups,0.0,
룻,rut,0.0,
룼,rut,0.0,
룽,rung,0.0,
룾,rut,0.0,
룿,rut,0.0,
뤀,ruk,0.0,
뤁,rut,0.0,
뤂,rup,0.0,
뤃,rut,0.0,
뤄,rwo,0.0,
뤅,rwok,0.0,
뤆,rwok,0.0,
뤇,rwoks,0.0,
뤈,rwon,0.0,
뤉,rwonj,0.0,
뤊,rwonh,0.0,
뤋,rwot,0.0,
뤌,rwol,0.0,
뤍,rwolk,0.0,
뤎,rwolm,0.0,
뤏,rwolb,0.0,
뤐,rwols,0.0,
뤑,rwolt,0.0,
뤒,rwolp,0.0,
뤓,rwolh,0.0,
뤔,rwom,0.0,
뤕,rwop,0.0,
뤖,rwops,0.0,
뤗,rwot,0.0,
뤘,rwot,0.0,
뤙,rwong,0.0,
뤚,rwot,0.0,
뤛,rwot,0.0,
뤜,rwok,0.0,
뤝,rwot,0.0,
뤞,rwop,0.0,
뤟,rwot,0.0,
뤠,rwe,0.0,
뤡,rwek,0.0,
뤢,rwek,0.0,
뤣,rweks,0.0,
뤤,rwen,0.0,
뤥,rwenj,0.0,
뤦,rwenh,0.0,
뤧,rwet,0.0,
뤨,rwel,0.0,
뤩,rwelk,0.0,
뤪,rwelm,0.0,
뤫,rwelb,0.0,
뤬,rwels,0.0,
뤭,rwelt,0.0,
뤮,rwelp,0.0,
뤯,rwelh,0.0,
뤰,rwem,0.0,
뤱,rwep,0.0,
뤲,rweps,0.0,
뤳,rwet,0.0,
뤴,rwet,0.0,
뤵,rweng,0.0,
뤶,rwet,0.0,
뤷,rwet,0.0,
뤸,rwek,0.0,
뤹,rwet,0.0,
뤺,rwep,0.0,
뤻,rwet,0.0,
뤼,rwi,0.0,
뤽,rwik,0.0,
뤾,rwik,0.0,
뤿,rwiks,0.0,
륀,rwin,0.0,
륁,rwinj,0.0,
륂,rwinh,0.0,
륃,rwit,0.0,
륄,rwil,0.0,
륅,rwilk,0.0,
륆,rwilm,0.0,
륇,rwilb,0.0,
륈,rwils,0.0,
륉,rwilt,0.0,
륊,rwilp,0.0,
륋,rwilh,0.0,
륌,rwim,0.0,
륍,rwip,0.0,
륎,rwips,0.0,
륏,rwit,0.0,
륐,rwit,0.0,
륑,rwing,0.0,
륒,rwit,0.0,
륓,rwit,0.0,
륔,rwik,0.0,
륕,rwit,0.0,
륖,rwip,0.0,
륗,rwit,0.0,
류,ryu,-0.6,
륙,ryuk,0.0,
륚,ryuk,0.0,
륛,ryuks,0.0,
륜,ryun,0.0,
륝,ryunj,0.0,
륞,ryunh,0.0,
륟,ryut,0.0,
률,ryul,0.0,
륡,ryulk,0.0,
륢,ryulm,0.0,
륣,ryulb,0.0,
륤,ryuls,0.0,
륥,ryult,0.0,
륦,ryulp,0.0,
륧,ryulh,0.0,
륨,ryum,0.0,
륩,ryup,0.0,
륪,ryups,0.0,
륫,ryut,0.0,
륬,ryut,0.0,
륭,ryung,0.0,
륮,ryut,0.0,
륯,ryut,0.0,
륰,ryuk,0.0,
륱,ryut,0.0,
륲,ryup,0.0,
륳,ryut,0.0,
르,reu,0.0,
륵,reuk,0.0,
륶,reuk,0.0,
륷,reuks,0.0,
른,reun,0.0,
륹,reunj,0.0,
륺,reunh,0.0,
륻,reut,0.0,
를,reul,0.0,
륽,reulk,0.0,
륾,reulm,0.0,
륿,reulb,0.0,
릀,reuls,0.0,
릁,reult,0.0,
릂,reulp,0.0,
릃,reulh,0.0,
름,reum,0.0,
릅,reup,0.0,
릆,reups,0.0,
릇,reut,0.0,
릈,reut,0.0,
릉,reung,0.0,
릊,reut,0.0,
릋,reut,0.0,
릌,reuk,0.0,
릍,reut,0.0,
릎,reup,0.0,
릏,reut,0.0,
릐,rui,0.0,
릑,ruik,0.0,
릒,ruik,0.0,
릓,ruiks,0.0,
릔,ruin,0.0,
릕,ruinj,0.0,
릖,ruinh,0.0,
릗,ruit,0.0,
릘,ruil,0.0,
릙,ruilk,0.0,
릚,ruilm,0.0,
릛,ruilb,0.0,
릜,ruils,0.0,
릝,ruilt,0.0,
릞,ruilp,0.0,
릟,ruilh,0.0,
릠,ruim,0.0,
릡,ruip,0.0,
릢,ruips,0.0,
릣,ruit,0.0,
릤,ruit,0.0,
릥,ruing,0.0,
릦,ruit,0.0,
릧,ruit,0.0,
릨,ruik,0.0,
릩,ruit,0.0,
릪,ruip,0.0,
릫,ruit,0.0,
릭,rik,0.0,
릮,rik,0.0,
릯,riks,0.0,
린,rin,0.0,
릱,rinj,0.0,
릲,rinh,0.0,
릳,rit,0.0,
릴,ril,0.0,
릵,rilk,0.0,
릶,rilm,0.0,
릷,rilb,0.0,
릸,rils,0.0,
릹,rilt,0.0,
릺,rilp,0.0,
릻,rilh,0.0,
림,rim,0.0,
립,rip,0.0,
릾,rips,0.0,
릿,rit,0.0,
맀,rit,0.0,
링,ring,0.0,
맂,rit,0.0,
맃,rit,0.0,
맄,rik,0.0,
맅,rit,0.0,
맆,rip,0.0,
맇,rit,0.0,
마,ma,0.0,
막,mak,0.0,
맊,mak,0.0,
맋,maks,0.0,
만,man,0.0,
맍,manj,0.0,
많,manh,0.0,
맏,mat,0.0,
말,mal,0.0,
맑,malk,0.0,
맒,malm,0.0,
맓,malb,0.0,
맔,mals,0.0,
맕,malt,0.0,
맖,malp,0.0,
맗,malh,0.0,
맘,mam,0.0,
맙,map,0.0,
맚,maps,0.0,
맛,mat,0.0,
맜,mat,0.0,
망,mang,0.0,
맞,mat,0.0,
맟,mat,0.0,
맠,mak,0.0,
맡,mat,0.0,
맢,map,0.0,
맣,mat,0.0,
매,mae,0.0,
맥,maek,0.0,
맦,maek,0.0,
맧,maeks,0.0,
맨,maen,0.0,
맩,maenj,0.0,
맪,maenh,0.0,
맫,maet,0.0,
맬,mael,0.0,
맭,maelk,0.0,
맮,maelm,0.0,
맯,maelb,0.0,
맰,maels,0.0,
맱,maelt,0.0,
맲,maelp,0.0,
맳,maelh,0.0,
맴,maem,0.0,
맵,maep,0.0,
맶,maeps,0.0,
맷,maet,0.0,
맸,maet,0.0,
맹,maeng,0.0,
맺,maet,0.0,
맻,maet,0.0,
맼,maek,0.0,
맽,maet,0.0,
맾,maep,0.0,
맿,maet,0.0,
먀,mya,0.0,
먁,myak,0.0,
먂,myak,0.0,
먃,myaks,0.0,
먄,myan,0.0,
먅,myanj,0.0,
먆,myanh,0.0,
먇,myat,0.0,
먈,myal,0.0,
먉,myalk,0.0,
먊,myalm,0.0,
먋,myalb,0.0,
먌,myals,0.0,
먍,myalt,0.0,
먎,myalp,0.0,
먏,myalh,0.0,
먐,myam,0.0,
먑,myap,0.0,
먒,myaps,0.0,
먓,myat,0.0,
먔,myat,0.0,
먕,myang,0.0,
먖,myat,0.0,
먗,myat,0.0,
먘,myak,0.0,
먙,myat,0.0,
먚,myap,0.0,
먛,myat,0.0,
먜,myae,0.0,
먝,myaek,0.0,
먞,myaek,0.0,
먟,myaeks,0.0,
먠,myaen,0.0,
먡,myaenj,0.0,
먢,myaenh,0.0,
먣,myaet,0.0,
먤,myael,0.0,
먥,myaelk,0.0,
먦,myaelm,0.0,
먧,myaelb,0.0,
먨,myaels,0.0,
먩,myaelt,0.0,
먪,myaelp,0.0,
먫,myaelh,0.0,
먬,myaem,0.0,
먭,myaep,0.0,
먮,myaeps,0.0,
먯,myaet,0.0,
먰,myaet,0.0,
먱,myaeng,0.0,
먲,myaet,0.0,
먳,myaet,0.0,
먴,myaek,0.0,
먵,myaet,0.0,
먶,myaep,0.0,
먷,myaet,0.0,
머,meo,0.0,
먹,meok,0.0,
먺,meok,0.0,
먻,meoks,0.0,
먼,meon,0.0,
먽,meonj,0.0,
먾,meonh,0.0,
먿,meot,0.0,
멀,meol,0.0,
멁,meolk,0.0,
멂,meolm,0.0,
멃,meolb,0.0,
멄,meols,0.0,
멅,meolt,0.0,
멆,meolp,0.0,
멇,meolh,0.0,
멈,meom,0.0,
멉,meop,0.0,
멊,meops,0.0,
멋,meot,0.0,
멌,meot,0.0,
멍,meong,0.0,
멎,meot,0.0,
멏,meot,0.0,
멐,meok,0.0,
멑,meot,0.0,
멒,meop,0.0,
멓,meot,0.0,
메,me,0.0,
멕,mek,0.0,
멖,mek,0.0,
멗,meks,0.0,
멘,men,0.0,
멙,menj,0.0,
멚,menh,0.0,
멛,met,0.0,
멜,mel,0.0,
멝,melk,0.0,
멞,melm,0.0,
멟,melb,0.0,
멠,mels,0.0,
멡,melt,0.0,
멢,melp,0.0,
멣,melh,0.0,
멤,mem,0.0,
멥,mep,0.0,
멦,meps,0.0,
멧,met,0.0,
멨,met,0.0,
멩,meng,0.0,
멪,met,0.0,
멫,met,0.0,
멬,mek,0.0,
멭,met,0.0,
멮,mep,0.0,
멯,met,0.0,
며,myeo,0.0,
멱,myeok,0.0,
멲,myeok,0.0,
멳,myeoks,0.0,
면,myeon,0.0,
멵,myeonj,0.0,
멶,myeonh,0.0,
멷,myeot,0.0,
멸,myeol,0.0,
멹,myeolk,0.0,
멺,myeolm,0.0,
멻,myeolb,0.0,
멼,myeols,0.0,
멽,myeolt,0.0,
멾,myeolp,0.0,
멿,myeolh,0.0,
몀,myeom,0.0,
몁,myeop,0.0,
몂,myeops,0.0,
몃,myeot,0.0,
몄,myeot,0.0,
명,myeong,0.0,
몆,myeot,0.0,
몇,myeot,0.0,
몈,myeok,0.0,
몉,myeot,0.0,
몊,myeop,0.0,
몋,myeot,0.0,
몌,mye,0.0,
몍,myek,0.0,
몎,myek,0.0,
몏,myeks,0.0,
몐,myen,0.0,
몑,myenj,0.0,
몒,myenh,0.0,
몓,myet,0.0,
몔,myel,0.0,
몕,myelk,0.0,
몖,myelm,0.0,
몗,myelb,0.0,
몘,myels,0.0,
몙,myelt,0.0,
몚,myelp,0.0,
몛,myelh,0.0,
몜,myem,0.0,
몝,myep,0.0,
몞,myeps,0.0,
몟,myet,0.0,
몠,myet,0.0,
몡,myeng,0.0,
몢,myet,0.0,
몣,myet,0.0,
몤,myek,0.0,
몥,myet,0.0,
몦,myep,0.0,
몧,myet,0.0,
모,mo,0.0,
목,mok,0.0,
몪,mok,0.0,
몫,moks,0.0,
몬,mon,0.0,
몭,monj,0.0,
몮,monh,0.0,
몯,mot,0.0,
몰,mol,0.0,
몱,molk,0.0,
몲,molm,0.0,
몳,molb,0.0,
몴,mols,0.0,
몵,molt,0.0,
몶,molp,0.0,
몷,molh,0.0,
몸,mom,0.0,
몹,mop,0.0,
몺,mops,0.0,
못,mot,0.0,
몼,mot,0.0,
몽,mong,0.0,
몾,mot,0.0,
몿,mot,0.0,
뫁,mot,0.0,
뫂,mop,0.0,
뫃,mot,0.0,
뫄,mwa,0.0,
뫅,mwak,0.0,
뫆,mwak,0.0,
뫇,mwaks,0.0,
뫈,mwan,0.0,
뫉,mwanj,0.0,
뫊,mwanh,0.0,
뫋,mwat,0.0,
뫌,mwal,0.0,
뫍,mwalk,0.0,
뫎,mwalm,0.0,
뫏,mwalb,0.0,
뫐,mwals,0.0,
뫑,mwalt,0.0,
뫒,mwalp,0.0,
뫓,mwalh,0.0,
뫔,mwam,0.0,
뫕,mwap,0.0,
뫖,mwaps,0.0,
뫗,mwat,0.0,
뫘,mwat,0.0,
뫙,mwang,0.0,
뫚,mwat,0.0,
뫛,mwat,0.0,
뫜,mwak,0.0,
뫝,mwat,0.0,
뫞,mwap,0.0,
뫟,mwat,0.0,
뫠,mwae,0.0,
뫡,mwaek,0.0,
뫢,mwaek,0.0,
뫣,mwaeks,0.0,
뫤,mwaen,0.0,
뫥,mwaenj,0.0,
뫦,mwaenh,0.0,
뫧,mwaet,0.0,
뫨,mwael,0.0,
뫩,mwaelk,0.0,
뫪,mwaelm,0.0,
뫫,mwaelb,0.0,
뫬,mwaels,0.0,
뫭,mwaelt,0.0,
뫮,mwaelp,0.0,
뫯,mwaelh,0.0,
뫰,mwaem,0.0,
뫱,mwaep,0.0,
뫲,mwaeps,0.0,
뫳,mwaet,0.0,
뫴,mwaet,0.0,
뫵,mwaeng,0.0,
뫶,mwaet,0.0,
뫷,mwaet,0.0,
뫸,mwaek,0.0,
뫹,mwaet,0.0,
뫺,mwaep,0.0,
뫻,mwaet,0.0,
뫼,moe,0.0,
뫽,moek,0.0,
뫾,moek,0.0,
뫿,moeks,0.0,
묀,moen,0.0,
묁,moenj,0.0,
묂,moenh,0.0,
묃,moet,0.0,
묄,moel,0.0,
묅,moelk,0.0,
묆,moelm,0.0,
묇,moelb,0.0,
묈,moels,0.0,
묉,moelt,0.0,
묊,moelp,0.0,
묋,moelh,0.0,
묌,moem,0.0,
묍,moep,0.0,
묎,moeps,0.0,
묏,moet,0.0,
묐,moet,0.0,
묑,moeng,0.0,
묒,moet,0.0,
묓,moet,0.0,
묔,moek,0.0,
묕,moet,0.0,
묖,moep,0.0,
묗,moet,0.0,
묘,myo,0.0,
묙,myok,0.0,
묚,myok,0.0,
묛,myoks,0.0,
묜,myon,0.0,
묝,myonj,0.0,
묞,myonh,0.0,
묟,myot,0.0,
묠,myol,0.0,
묡,myolk,0.0,
묢,myolm,0.0,
묣,myolb,0.0,
묤,myols,0.0,
묥,myolt,0.0,
묦,myolp,0.0,
묧,myolh,0.0,
묨,myom,0.0,
묩,myop,0.0,
묪,myops,0.0,
묫,myot,0.0,
묬,myot,0.0,
묭,myong,0.0,
묮,myot,0.0,
묯,myot,0.0,
묰,myok,0.0,
묱,myot,0.0,
묲,myop,0.0,
묳,myot,0.0,
무,mu,0.0,
묵,muk,0.0,
묶,muk,0.0,
묷,muks,0.0,
문,mun,0.0,
묹,munj,0.0,
묺,munh,0.0,
묻,mut,0.0,
물,mul,0.0,
묽,mulk,0.0,
묾,mulm,0.0,
묿,mulb,0.0,
뭀,muls,0.0,
뭁,mult,0.0,
뭂,mulp,0.0,
뭃,mulh,0.0,
뭄,mum,0.0,
뭅,mup,0.0,
뭆,mups,0.0,
뭇,mut,0.0,
뭈,mut,0.0,
뭉,mung,0.0,
뭊,mut,0.0,
뭋,mut,0.0,
뭌,muk,0.0,
뭍,mut,0.0,
뭎,mup,0.0,
뭏,mut,0.0,
뭐,mwo,0.0,
뭑,mwok,0.0,
뭒,mwok,0.0,
뭓,mwoks,0.0,
뭔,mwon,0.0,
뭕,mwonj,0.0,
뭖,mwonh,0.0,
뭗,mwot,0.0,
뭘,mwol,0.0,
뭙,mwolk,0.0,
뭚,mwolm,0.0,
뭛,mwolb,0.0,
뭜,mwols,0.0,
뭝,mwolt,0.0,
뭞,mwolp,0.0,
뭟,mwolh,0.0,
뭠,mwom,0.0,
뭡,mwop,0.0,
뭢,mwops,0.0,
뭣,mwot,0.0,
뭤,mwot,0.0,
뭥,mwong,0.0,
뭦,mwot,0.0,
뭧,mwot,0.0,
뭨,mwok,0.0,
뭩,mwot,0.0,
뭪,mwop,0.0,
뭫,mwot,0.0,
뭬,mwe,0.0,
뭭,mwek,0.0,
뭮,mwek,0.0,
뭯,mweks,0.0,
뭰,mwen,0.0,
뭱,mwenj,0.0,
뭲,mwenh,0.0,
뭳,mwet,0.0,
뭴,mwel,0.0,
뭵,mwelk,0.0,
뭶,mwelm,0.0,
뭷,mwelb,0.0,
뭸,mwels,0.0,
뭹,mwelt,0.0,
뭺,mwelp,0.0,
뭻,mwelh,0.0,
뭼,mwem,0.0,
뭽,mwep,0.0,
뭾,mweps,0.0,
뭿,mwet,0.0,
뮀,mwet,0.0,
뮁,mweng,0.0,
뮂,mwet,0.0,
뮃,mwet,0.0,
뮄,mwek,0.0,
뮅,mwet,0.0,
뮆,mwep,0.0,
뮇,mwet,0.0,
뮈,mwi,0.0,
뮉,mwik,0.0,
뮊,mwik,0.0,
뮋,mwiks,0.0,
뮌,mwin,0.0,
뮍,mwinj,0.0,
뮎,mwinh,0.0,
뮏,mwit,0.0,
뮐,mwil,0.0,
뮑,mwilk,0.0,
뮒,mwilm,0.0,
뮓,mwilb,0.0,
뮔,mwils,0.0,
뮕,mwilt,0.0,
뮖,mwilp,0.0,
뮗,mwilh,0.0,
뮘,mwim,0.0,
뮙,mwip,0.0,
뮚,mwips,0.0,
뮛,mwit,0.0,
뮜,mwit,0.0,
뮝,mwing,0.0,
뮞,mwit,0.0,
뮟,mwit,0.0,
뮠,mwik,0.0,
뮡,mwit,0.0,
뮢,mwip,0.0,
뮣,mwit,0.0,
뮤,myu,0.0,
뮥,myuk,0.0,
뮦,myuk,0.0,
뮧,myuks,0.0,
뮨,myun,0.0,
